2023-06-27 15:22:25,186 INFO    MainThread:91516 [wandb_setup.py:_flush():76] Current SDK version is 0.15.4
2023-06-27 15:22:25,187 INFO    MainThread:91516 [wandb_setup.py:_flush():76] Configure stats pid to 91516
2023-06-27 15:22:25,187 INFO    MainThread:91516 [wandb_setup.py:_flush():76] Loading settings from /Users/Raymond/.config/wandb/settings
2023-06-27 15:22:25,187 INFO    MainThread:91516 [wandb_setup.py:_flush():76] Loading settings from /Users/Raymond/Desktop/CSE/CSE 150B/RL/wandb/settings
2023-06-27 15:22:25,187 INFO    MainThread:91516 [wandb_setup.py:_flush():76] Loading settings from environment variables: {}
2023-06-27 15:22:25,187 INFO    MainThread:91516 [wandb_setup.py:_flush():76] Applying setup settings: {'_disable_service': False}
2023-06-27 15:22:25,187 INFO    MainThread:91516 [wandb_setup.py:_flush():76] Inferring run settings from compute environment: {'program_relpath': 'RL.py', 'program': '/Users/Raymond/Desktop/CSE/CSE 150B/RL/RL.py'}
2023-06-27 15:22:25,187 INFO    MainThread:91516 [wandb_init.py:_log_setup():507] Logging user logs to /Users/Raymond/Desktop/CSE/CSE 150B/RL/wandb/run-20230627_152225-hi5apaw3/logs/debug.log
2023-06-27 15:22:25,187 INFO    MainThread:91516 [wandb_init.py:_log_setup():508] Logging internal logs to /Users/Raymond/Desktop/CSE/CSE 150B/RL/wandb/run-20230627_152225-hi5apaw3/logs/debug-internal.log
2023-06-27 15:22:25,188 INFO    MainThread:91516 [wandb_init.py:init():547] calling init triggers
2023-06-27 15:22:25,188 INFO    MainThread:91516 [wandb_init.py:init():554] wandb.init called with sweep_config: {}
config: {'exp_name': 'RL', 'gym_id': 'CartPole-v1', 'learning_rate': 0.00025, 'seed': None, 'total_timesteps': 25000, 'torch_deterministic': True, 'cuda': True, 'track': True, 'wandb_project_name': 'ppo-implementation-details', 'wandb_entity': None}
2023-06-27 15:22:25,188 INFO    MainThread:91516 [wandb_init.py:init():596] starting backend
2023-06-27 15:22:25,188 INFO    MainThread:91516 [wandb_init.py:init():600] setting up manager
2023-06-27 15:22:25,192 INFO    MainThread:91516 [backend.py:_multiprocessing_setup():106] multiprocessing start_methods=spawn,fork,forkserver, using: spawn
2023-06-27 15:22:25,196 INFO    MainThread:91516 [wandb_init.py:init():606] backend started and connected
2023-06-27 15:22:25,202 INFO    MainThread:91516 [wandb_init.py:init():703] updated telemetry
2023-06-27 15:22:25,209 INFO    MainThread:91516 [wandb_init.py:init():736] communicating run to backend with 60.0 second timeout
2023-06-27 15:22:25,623 INFO    MainThread:91516 [wandb_run.py:_on_init():2176] communicating current version
2023-06-27 15:22:25,825 INFO    MainThread:91516 [wandb_run.py:_on_init():2185] got version response 
2023-06-27 15:22:25,825 INFO    MainThread:91516 [wandb_init.py:init():787] starting run threads in backend
2023-06-27 15:22:25,875 INFO    MainThread:91516 [wandb_run.py:_console_start():2155] atexit reg
2023-06-27 15:22:25,876 INFO    MainThread:91516 [wandb_run.py:_redirect():2010] redirect: 3
2023-06-27 15:22:25,876 INFO    MainThread:91516 [wandb_run.py:_redirect():2075] Wrapping output streams.
2023-06-27 15:22:25,876 INFO    MainThread:91516 [wandb_run.py:_redirect():2100] Redirects installed.
2023-06-27 15:22:25,877 INFO    MainThread:91516 [wandb_init.py:init():828] run started, returning control to user process
2023-06-27 15:22:25,877 INFO    MainThread:91516 [wandb_run.py:_tensorboard_callback():1430] tensorboard callback: runs/CartPole-v1__RL__None__1687904543, True
2023-06-27 15:22:42,070 WARNING MsgRouterThr:91516 [router.py:message_loop():77] message_loop has been closed
